,PSMx,PSMy,PSMz,ECMx,ECMy,ECMz
226,-0.0337873328004,0.0133770266657,-0.14235231987299998,0.00024167248341299996,0.000174845935184,-0.00220871345589
227,-0.034008430789,0.0127384453672,-0.140828228797,0.000249451221586,0.00015725903593700002,-0.0022091707729799998
228,-0.033937262148000004,0.0114068693154,-0.139057238279,0.000259479303138,0.00015057948541,-0.00220848095539
229,-0.0334598771973,0.0092678133917,-0.136820243452,0.000272073602941,0.00014887054169400002,-0.0022034736975
230,-0.0332886317176,0.00619447018547,-0.13433000064,0.000285345913264,0.000147780682101,-0.00220186770696
231,-0.033337650292000004,0.0027883779434000003,-0.13112809402,0.00029974875049299996,0.000143785585734,-0.00219660550085
232,-0.032293832524200004,4.74288479247e-05,-0.127812838033,0.000333975431189,0.00011683957830700001,-0.00217155317693
233,-0.0321288044914,-0.00220970739719,-0.124457868733,0.000373274631718,9.70899275674e-05,-0.00215160579536
234,-0.0327330916015,-0.0042367420117399995,-0.121857051584,0.000403194134949,9.08725772164e-05,-0.0020991661313099997
235,-0.0323035380418,-0.005018983439100001,-0.12044028406,0.000437859001054,8.39609820409e-05,-0.00209249894416
236,-0.0315835507448,-0.004930733200949999,-0.119485580512,0.00046229314737,7.66566842781e-05,-0.00208751780382
237,-0.0308812674464,-0.00515419159383,-0.118639690239,0.000480611785149,7.43783661464e-05,-0.0020761226601199996
238,-0.030673169056700002,-0.00585170124822,-0.11787007488500001,0.0004911353761180001,7.81106452362e-05,-0.00206984778352
239,-0.030432776954200002,-0.00629541584163,-0.11749182594100001,0.000498354084837,8.80313819938e-05,-0.00207140020545
240,-0.029985453233500003,-0.00648002090504,-0.11710311958399999,0.000501596465871,9.01947152641e-05,-0.00206684565855
241,-0.028884840923599997,-0.00685826694688,-0.11689356522,0.0005022907892780001,8.97492688821e-05,-0.0020666964240700003
242,-0.027236006826,-0.00679778184153,-0.117202458232,0.000501139410015,8.9947529519e-05,-0.00205960924879
243,-0.024997345365900002,-0.00646058330787,-0.117672578958,0.000501085997241,9.63843663928e-05,-0.00205933105676
244,-0.0222718577952,-0.006395284073770001,-0.11783656874000002,0.000499335550687,0.00010275797863299999,-0.0020557681843800003
245,-0.0204425021723,-0.00723336911528,-0.11662613756899999,0.000498436705216,0.00011579905525,-0.00205529303312
246,-0.0192344454734,-0.009200227403,-0.11433939942,0.000500840897438,0.000139209348606,-0.00204219973794
247,-0.017374747175900002,-0.0112868955832,-0.111562282448,0.0005143235261590001,0.00014461958035199998,-0.00203477656494
248,-0.0144439325651,-0.012669170799200002,-0.10883775480699999,0.000536622026977,0.000140007588869,-0.0020219266892500002
249,-0.0110096120125,-0.013229527341200002,-0.106712329767,0.000564276364914,0.00014002876149399999,-0.00201066459318
250,-0.0077042547588299995,-0.013073058116799999,-0.10559622392200001,0.000594875400156,0.000156671977055,-0.0020005911941700003
